DATE[day/month/year hour:min],t[days],JDfrom0,JD,Qtot[m3/s],Vsup/Dt[m3/s],Vsub/Dt[m3/s],Vchannel[m3],Qoutlandsup[m3/s],Qoutlandsub[m3/s],Qoutbottom[m3/s]
01/06/2000 12:01,0.000694,730638.500694,152.500694,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.486145e-08,1.486736e-05,0.000000e+00
01/06/2000 12:02,0.001389,730638.501389,152.501389,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.655974e-07,1.436683e-05,0.000000e+00
01/06/2000 12:03,0.002083,730638.502083,152.502083,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.821491e-06,1.451211e-05,0.000000e+00
01/06/2000 12:04,0.002778,730638.502778,152.502778,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.387125e-06,1.465734e-05,0.000000e+00
01/06/2000 12:05,0.003472,730638.503472,152.503472,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.011354e-05,1.477481e-05,0.000000e+00
01/06/2000 12:06,0.004167,730638.504167,152.504167,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.165238e-05,1.487071e-05,0.000000e+00
01/06/2000 12:07,0.004861,730638.504861,152.504861,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.319833e-05,1.494582e-05,0.000000e+00
01/06/2000 12:08,0.005556,730638.505556,152.505556,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.526445e-05,1.500806e-05,0.000000e+00
01/06/2000 12:09,0.006250,730638.506250,152.506250,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.096326e-05,1.506338e-05,0.000000e+00
01/06/2000 12:10,0.006944,730638.506944,152.506944,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.980154e-05,1.511391e-05,0.000000e+00
01/06/2000 12:11,0.007639,730638.507639,152.507639,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.903962e-05,1.515547e-05,0.000000e+00
01/06/2000 12:12,0.008333,730638.508333,152.508333,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.213148e-05,1.519135e-05,0.000000e+00
01/06/2000 12:13,0.009028,730638.509028,152.509028,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.151222e-05,1.522412e-05,0.000000e+00
01/06/2000 12:14,0.009722,730638.509722,152.509722,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.674003e-05,1.525448e-05,0.000000e+00
01/06/2000 12:15,0.010417,730638.510417,152.510417,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.307277e-05,1.528393e-05,0.000000e+00
01/06/2000 12:16,0.011111,730638.511111,152.511111,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.111700e-04,1.531143e-05,0.000000e+00
01/06/2000 12:17,0.011806,730638.511806,152.511806,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.366168e-04,1.533700e-05,0.000000e+00
01/06/2000 12:18,0.012500,730638.512500,152.512500,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.608186e-04,1.535964e-05,0.000000e+00
01/06/2000 12:19,0.013194,730638.513194,152.513194,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.829578e-04,1.537988e-05,0.000000e+00
01/06/2000 12:20,0.013889,730638.513889,152.513889,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.091567e-04,1.539947e-05,0.000000e+00
01/06/2000 12:21,0.014583,730638.514583,152.514583,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.396878e-04,1.542005e-05,0.000000e+00
01/06/2000 12:22,0.015278,730638.515278,152.515278,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.701262e-04,1.544077e-05,0.000000e+00
01/06/2000 12:23,0.015972,730638.515972,152.515972,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.030812e-04,1.545966e-05,0.000000e+00
01/06/2000 12:24,0.016667,730638.516667,152.516667,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.376556e-04,1.547662e-05,0.000000e+00
01/06/2000 12:25,0.017361,730638.517361,152.517361,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.702542e-04,1.549240e-05,0.000000e+00
01/06/2000 12:26,0.018056,730638.518056,152.518056,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.076013e-04,1.550804e-05,0.000000e+00
01/06/2000 12:27,0.018750,730638.518750,152.518750,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.366707e-04,1.552337e-05,0.000000e+00
01/06/2000 12:28,0.019444,730638.519444,152.519444,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.705187e-04,1.553853e-05,0.000000e+00
01/06/2000 12:29,0.020139,730638.520139,152.520139,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.085061e-04,1.555323e-05,0.000000e+00
01/06/2000 12:30,0.020833,730638.520833,152.520833,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.424297e-04,1.556712e-05,0.000000e+00
01/06/2000 12:31,0.021528,730638.521528,152.521528,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.771062e-04,1.558056e-05,0.000000e+00
01/06/2000 12:32,0.022222,730638.522222,152.522222,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.096788e-04,1.559366e-05,0.000000e+00
01/06/2000 12:33,0.022917,730638.522917,152.522917,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.399519e-04,1.560645e-05,0.000000e+00
01/06/2000 12:34,0.023611,730638.523611,152.523611,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.750296e-04,1.561922e-05,0.000000e+00
01/06/2000 12:35,0.024306,730638.524306,152.524306,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.090842e-04,1.563184e-05,0.000000e+00
01/06/2000 12:36,0.025000,730638.525000,152.525000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.364481e-04,1.564385e-05,0.000000e+00
01/06/2000 12:37,0.025694,730638.525694,152.525694,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.683276e-04,1.565546e-05,0.000000e+00
01/06/2000 12:38,0.026389,730638.526389,152.526389,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.885360e-04,1.566630e-05,0.000000e+00
01/06/2000 12:39,0.027083,730638.527083,152.527083,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.124172e-04,1.567713e-05,0.000000e+00
01/06/2000 12:40,0.027778,730638.527778,152.527778,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.434699e-04,1.568809e-05,0.000000e+00
01/06/2000 12:41,0.028472,730638.528472,152.528472,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.703954e-04,1.569885e-05,0.000000e+00
01/06/2000 12:42,0.029167,730638.529167,152.529167,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.018879e-04,1.570956e-05,0.000000e+00
